Cluster,Gender,Annual Income,Price ($),Company,Model,Transmission,Color,Body Style
1,Male,13.5,45.0,Acura,Integra,Auto,Black,Passenger
1,Male,1837.0,49.7,Mercury,Grand Marquis,Manual,Black,SUV
0,Male,13.5,19.0,Chevrolet,Metro,Auto,Pale White,Passenger
0,Male,1105.0,12.5,Ford,Escort,Manual,Black,Passenger
1,Male,340.0,53.0,Mitsubishi,Montero Sport,Auto,Pale White,Hardtop
0,Female,13.5,25.001,Dodge,Viper,Auto,Pale White,SUV
2,Female,1265.0,34.501,Cadillac,Escalade,Manual,Black,Sedan
2,Male,1400.0,34.001,Oldsmobile,Silhouette,Manual,Red,Sedan
0,Male,965.8,31.801,Dodge,Viper,Auto,Red,SUV
0,Female,792.0,32.001,Nissan,Quest,Auto,Pale White,SUV
1,Female,1446.0,45.601,Oldsmobile,Intrigue,Auto,Pale White,SUV
2,Male,1730.0,25.001,Volkswagen,GTI,Manual,Black,SUV
0,Male,13.5,17.001,Chevrolet,Monte Carlo,Manual,Red,Hatchback
0,Female,13.5,21.001,Mercedes-B,S-Class,Manual,Red,SUV
0,Female,13.5,28.0,Volkswagen,GTI,Manual,Pale White,SUV
0,Male,850.0,9.0,Plymouth,Neon,Auto,Black,SUV
0,Male,1160.0,14.0,Chevrolet,Impala,Manual,Pale White,Hatchback
0,Male,670.0,19.0,Dodge,Durango,Auto,Black,SUV
2,Female,1530.0,21.0,Chrysler,LHS,Auto,Pale White,Hatchback
2,Male,3200.0,39.001,Mercedes-B,S-Class,Auto,Black,SUV
1,Female,600.0,45.0,Volkswagen,Beetle,Auto,Red,Hardtop
2,Male,2420.0,16.001,Chrysler,300M,Auto,Red,SUV
0,Male,13.5,35.0,Chevrolet,Corvette,Auto,Red,SUV
0,Male,13.5,19.0,Dodge,Ram Van,Auto,Red,Hatchback
1,Male,1500.0,42.0,Chrysler,Concorde,Auto,Pale White,Hardtop
1,Male,13.5,41.0,Chevrolet,Malibu,Manual,Pale White,Hardtop
0,Male,13.5,24.001,Oldsmobile,Aurora,Auto,Red,Passenger
1,Male,890.0,49.001,Volvo,C70,Auto,Black,Hatchback
0,Male,13.5,16.001,Acura,TL,Auto,Red,Hatchback
1,Male,900.0,54.001,Lexus,LX470,Manual,Pale White,SUV
2,Male,1580.0,28.001,Cadillac,Catera,Auto,Red,Hatchback
0,Male,530.0,35.0,Volkswagen,Golf,Auto,Red,Hardtop
1,Male,1500.0,49.001,Mercury,Grand Marquis,Manual,Black,SUV
0,Male,13.5,14.001,BMW,528i,Manual,Pale White,SUV
2,Male,1520.0,21.001,Volvo,S80,Manual,Pale White,Sedan
2,Male,1800.0,9.001,BMW,323i,Auto,Black,Hatchback
2,Male,1440.0,20.001,Plymouth,Voyager,Manual,Red,Passenger
1,Male,13.5,39.001,Volvo,V70,Auto,Black,Passenger
2,Male,2478.0,19.801,Chrysler,Sebring Coupe,Auto,Red,Sedan
0,Male,765.0,17.0,Oldsmobile,Bravada,Manual,Black,Hatchback
0,Male,760.0,26.0,Mercury,Cougar,Auto,Black,Hatchback
0,Male,711.0,15.0,Jeep,Grand Cherokee,Manual,Pale White,SUV
0,Female,13.5,25.0,Chevrolet,Malibu,Auto,Pale White,Hardtop
0,Female,13.5,21.0,Chevrolet,Prizm,Manual,Pale White,Hardtop
0,Male,635.0,22.0,Chrysler,300M,Auto,Pale White,SUV
2,Male,1260.0,17.0,Volvo,S40,Manual,Red,Sedan
2,Male,1960.0,36.0,Pontiac,Bonneville,Manual,Black,Hatchback
0,Male,685.0,18.0,Pontiac,Sunfire,Auto,Black,Sedan
1,Male,2000.0,71.001,Mercedes-B,SLK230,Manual,Red,Hatchback
2,Male,2880.0,54.001,Lexus,LX470,Manual,Pale White,SUV
2,Male,1805.0,29.501,Ford,Crown Victoria,Auto,Red,Passenger
2,Female,1725.0,24.501,Oldsmobile,Aurora,Auto,Red,Passenger
0,Male,13.5,22.001,Plymouth,Voyager,Auto,Pale White,Passenger
0,Female,820.0,24.0,Toyota,Tacoma,Manual,Pale White,Hardtop
2,Male,1775.0,16.5,Chevrolet,Prizm,Manual,Black,Hardtop
1,Female,905.0,54.001,Honda,Odyssey,Manual,Pale White,Passenger
2,Male,1403.0,26.301,Chrysler,LHS,Auto,Black,Hatchback
0,Male,13.5,13.0,Lexus,LS400,Manual,Red,Sedan
0,Male,582.0,27.0,Lexus,ES300,Auto,Pale White,Hardtop
2,Male,1253.0,14.3,Mercedes-B,SLK230,Manual,Pale White,Hatchback
0,Female,850.0,18.0,Ford,Ranger,Manual,Black,Hardtop
2,Male,1500.0,31.0,Dodge,Ram Van,Auto,Red,Hatchback
1,Female,13.5,43.0,Buick,Regal,Manual,Red,Passenger
1,Female,720.0,39.0,Dodge,Avenger,Auto,Red,Passenger
1,Female,620.0,82.0,Toyota,Tacoma,Manual,Red,Hardtop
0,Male,13.5,27.0,Honda,Passport,Manual,Pale White,Hardtop
1,Male,13.5,49.001,Mitsubishi,Diamante,Manual,Black,Hatchback
0,Male,13.5,22.001,Mercedes-B,CLK Coupe,Auto,Pale White,Sedan
1,Male,13.5,60.001,Cadillac,Eldorado,Auto,Black,Passenger
0,Female,440.0,20.001,Buick,LeSabre,Manual,Black,Sedan
0,Male,13.5,20.001,Porsche,Carrera Cabrio,Auto,Pale White,Passenger
0,Male,570.0,34.001,Oldsmobile,Silhouette,Manual,Red,Sedan
1,Male,610.0,71.001,Mercedes-B,SLK230,Manual,Red,Hatchback
0,Male,726.0,15.0,Infiniti,I30,Auto,Red,Hardtop
0,Male,13.5,29.001,Nissan,Maxima,Manual,Red,Sedan
0,Male,380.0,24.0,Toyota,Tacoma,Manual,Pale White,Hardtop
0,Female,13.5,21.001,Chrysler,LHS,Auto,Pale White,Hatchback
2,Female,2611.0,18.1,Lincoln,Continental,Manual,Black,Passenger
2,Male,2085.0,21.5,BMW,528i,Manual,Black,SUV
2,Male,1682.0,42.201,Chevrolet,Lumina,Manual,Black,Passenger
2,Male,1875.0,43.501,Honda,Civic,Manual,Black,Hatchback
0,Male,720.0,26.0,Nissan,Xterra,Auto,Black,Passenger
1,Male,2210.0,61.0,Mercury,Sable,Manual,Red,Sedan
1,Male,1650.0,53.001,Lexus,GS400,Manual,Black,Hatchback
2,Male,1340.0,16.0,Dodge,Ram Pickup,Manual,Pale White,Hardtop
1,Male,1470.0,49.001,Mitsubishi,Diamante,Manual,Black,Hatchback
1,Female,505.0,54.001,Lexus,LS400,Manual,Pale White,Sedan
2,Male,1220.0,21.001,Chevrolet,Monte Carlo,Auto,Red,Hatchback
1,Male,2050.0,69.001,BMW,328i,Manual,Black,Sedan
0,Female,505.0,19.0,Dodge,Ram Pickup,Manual,Black,Hardtop
2,Male,1345.0,10.0,Ford,Mustang,Auto,Pale White,Hatchback
2,Male,1305.0,12.501,Chevrolet,Metro,Auto,Pale White,Passenger
2,Male,1700.0,24.233,Acura,Integra,Auto,Black,Passenger
1,Male,1200.0,46.0,Chrysler,Concorde,Auto,Pale White,Hardtop
0,Female,515.0,24.0,Toyota,Tacoma,Manual,Pale White,Hardtop
1,Male,515.0,61.0,Mercury,Sable,Manual,Red,Sedan
2,Male,1610.0,41.0,Dodge,Viper,Auto,Red,SUV
0,Female,640.0,15.0,Mercedes-B,E-Class,Auto,Red,Sedan
0,Male,1035.0,24.5,Volvo,C70,Manual,Pale White,Hatchback
1,Male,880.0,41.0,Chrysler,LHS,Manual,Pale White,Hatchback
2,Male,1625.0,13.5,Saturn,LW,Manual,Pale White,Hatchback
0,Male,625.0,20.0,Mitsubishi,3000GT,Manual,Red,Sedan
0,Male,520.0,14.0,Mercedes-B,SLK230,Manual,Pale White,Hatchback
0,Male,13.5,18.0,Volkswagen,Golf,Auto,Pale White,Hardtop
2,Male,2600.0,28.001,Acura,TL,Auto,Black,Hatchback
0,Male,685.0,20.001,Ford,Crown Victoria,Manual,Pale White,Passenger
0,Male,13.5,22.001,Lexus,LS400,Auto,Black,Sedan
2,Male,2400.0,14.001,Ford,F-Series,Manual,Pale White,Passenger
2,Male,3470.0,41.001,Chevrolet,Camaro,Auto,Black,Sedan
0,Female,585.0,17.0,Mercedes-B,SL-Class,Manual,Red,Hardtop
1,Male,295.0,82.0,Toyota,Tacoma,Manual,Red,Hardtop
1,Male,786.0,75.0,Cadillac,Catera,Auto,Pale White,Hatchback
0,Male,940.0,32.0,Nissan,Quest,Auto,Pale White,SUV
1,Male,13.5,43.0,Buick,Regal,Manual,Red,Passenger
0,Male,13.5,27.001,Volkswagen,Passat,Manual,Pale White,Hatchback
0,Male,478.0,21.0,Nissan,Pathfinder,Auto,Red,Hardtop
0,Male,13.5,13.001,Audi,A6,Manual,Pale White,SUV
2,Male,1810.0,45.001,Oldsmobile,Intrigue,Auto,Pale White,SUV
0,Male,922.0,21.001,Jeep,Grand Cherokee,Manual,Red,SUV
0,Male,13.5,21.0,Nissan,Pathfinder,Auto,Red,Hardtop
1,Female,13.5,69.001,Pontiac,Grand Prix,Auto,Red,Passenger
2,Male,1750.0,16.001,Volkswagen,Cabrio,Auto,Black,Sedan
0,Male,13.5,22.001,Subaru,Forester,Auto,Black,Hardtop
0,Male,13.5,16.001,Nissan,Maxima,Manual,Red,Sedan
1,Male,13.5,46.001,Chrysler,Concorde,Auto,Pale White,Hardtop
1,Male,440.0,46.0,Nissan,Pathfinder,Auto,Pale White,Hardtop
0,Male,768.0,12.001,Buick,Park Avenue,Auto,Red,Hatchback
1,Female,845.0,43.001,Pontiac,Sunfire,Manual,Red,Sedan
2,Male,1220.0,22.001,Volvo,S40,Manual,Red,Sedan
1,Male,13.5,46.001,Chrysler,Sebring Coupe,Auto,Pale White,Sedan
0,Female,13.5,11.001,Dodge,Intrepid,Manual,Black,Sedan
2,Male,3130.0,22.0,Honda,Passport,Manual,Black,Hardtop
2,Male,1660.0,14.001,Chevrolet,Cavalier,Manual,Pale White,SUV
1,Male,1181.0,43.101,Ford,Taurus,Manual,Black,SUV
1,Female,765.0,38.0,Dodge,Caravan,Auto,Pale White,Hardtop
0,Male,930.0,19.0,Honda,Accord,Auto,Pale White,Sedan
1,Male,900.0,43.0,Honda,Civic,Manual,Black,Hatchback
0,Male,602.5,16.5,Jaguar,S-Type,Auto,Black,Passenger
2,Male,1790.0,46.0,Chrysler,Concorde,Auto,Pale White,Hardtop
0,Male,935.0,33.0,Mercury,Cougar,Auto,Black,Hatchback
0,Male,1051.0,25.1,Ford,Ranger,Manual,Black,Hardtop
1,Female,730.0,41.0,Dodge,Viper,Auto,Red,SUV
0,Male,861.0,27.0,Mitsubishi,Eclipse,Auto,Black,Hardtop
0,Male,13.5,22.0,Subaru,Forester,Auto,Black,Hardtop
1,Male,810.0,38.001,Cadillac,Escalade,Auto,Pale White,Sedan
1,Male,350.0,45.001,Chevrolet,Corvette,Auto,Red,SUV
0,Male,13.5,21.001,BMW,323i,Manual,Red,Hatchback
1,Female,735.0,42.001,Chevrolet,Lumina,Manual,Black,Passenger
0,Male,13.5,19.001,Pontiac,Grand Am,Auto,Red,SUV
2,Male,1555.0,22.501,Dodge,Durango,Auto,Red,SUV
1,Female,530.0,39.001,Volvo,V70,Auto,Black,Passenger
1,Male,606.0,38.0,Mercedes-B,SL-Class,Manual,Black,Hardtop
0,Female,610.0,16.001,Mercury,Grand Marquis,Manual,Pale White,SUV
0,Male,520.0,24.001,Volkswagen,Jetta,Manual,Red,Passenger
0,Male,652.0,20.001,Jaguar,S-Type,Manual,Pale White,Passenger
0,Female,748.0,22.001,Honda,CR-V,Auto,Pale White,SUV
1,Male,13.5,45.0,Dodge,Ram Pickup,Auto,Pale White,Hardtop
0,Female,13.5,27.001,Volkswagen,Passat,Manual,Pale White,Hatchback
2,Female,1230.0,26.001,Dodge,Viper,Manual,Black,SUV
1,Male,1400.0,57.0,Chevrolet,Malibu,Manual,Pale White,Hardtop
0,Male,633.0,31.0,Nissan,Pathfinder,Auto,Red,Hardtop
2,Male,1185.0,26.501,Chrysler,LHS,Auto,Black,Hatchback
1,Male,13.5,49.0,Infiniti,I30,Auto,Black,Hardtop
0,Male,752.0,17.0,Acura,RL,Manual,Red,SUV
0,Male,920.0,12.0,Toyota,Sienna,Manual,Black,Passenger
1,Male,13.5,42.0,Volvo,S40,Auto,Pale White,Sedan
0,Male,1074.0,21.4,Mitsubishi,Diamante,Auto,Pale White,Hatchback
1,Female,630.0,39.0,Volvo,V70,Auto,Black,Passenger
0,Male,423.0,19.0,Nissan,Quest,Manual,Black,SUV
0,Male,13.5,16.001,Chrysler,300M,Auto,Red,SUV
1,Female,13.5,71.001,Oldsmobile,Aurora,Manual,Red,Passenger
2,Male,1460.0,26.001,Saab,3-Sep,Auto,Black,Sedan
2,Male,1620.0,21.001,Toyota,Land Cruiser,Auto,Black,SUV
2,Male,1462.0,22.2,Subaru,Forester,Auto,Black,Hardtop
1,Male,13.5,69.0,Lexus,LS400,Manual,Black,Sedan
0,Female,908.0,24.0,Chevrolet,Malibu,Manual,Red,Hardtop
0,Male,13.5,20.001,Chevrolet,Cavalier,Manual,Red,SUV
0,Male,13.5,22.001,Mercedes-B,CL500,Manual,Pale White,SUV
2,Male,2123.0,27.301,Volkswagen,Jetta,Manual,Pale White,Passenger
2,Male,2800.0,9.001,Volkswagen,Passat,Auto,Black,Hatchback
0,Male,13.5,27.001,Volkswagen,Passat,Manual,Pale White,Hatchback
0,Female,500.0,22.001,Porsche,Carrera Cabrio,Manual,Black,Passenger
1,Female,350.0,53.001,Lexus,GS400,Manual,Black,Hatchback
0,Male,451.0,21.001,Chevrolet,Monte Carlo,Auto,Red,Hatchback
0,Male,591.5,16.5,Porsche,Carrera Coupe,Manual,Black,Hardtop
1,Female,539.0,51.001,Chrysler,LHS,Manual,Black,Hatchback
0,Female,13.5,29.001,Cadillac,Eldorado,Manual,Black,Passenger
2,Male,1640.0,17.001,Chevrolet,Monte Carlo,Manual,Red,Hatchback
0,Male,770.0,22.001,Saturn,SL,Auto,Red,SUV
1,Male,1010.0,41.001,Chevrolet,Malibu,Manual,Pale White,Hardtop
1,Male,1100.0,82.001,Volvo,C70,Manual,Red,Hatchback
0,Female,13.5,19.001,Toyota,Sienna,Manual,Red,Passenger
0,Male,717.0,26.001,Chrysler,LHS,Auto,Black,Hatchback
0,Male,426.0,29.001,BMW,528i,Manual,Red,SUV
1,Male,1103.0,69.301,Cadillac,DeVille,Auto,Red,SUV
1,Male,720.0,45.001,Dodge,Ram Pickup,Auto,Pale White,Hardtop
0,Female,790.0,16.001,BMW,328i,Auto,Black,Sedan
0,Male,13.5,29.001,Ford,Crown Victoria,Auto,Red,Passenger
0,Male,415.0,26.0,Chrysler,LHS,Auto,Black,Hatchback
1,Male,519.0,43.0,Honda,Accord,Manual,Black,Sedan
2,Male,3270.0,54.0,Nissan,Maxima,Manual,Pale White,Sedan
0,Male,13.5,22.0,Dodge,Durango,Auto,Red,SUV
1,Male,530.0,71.0,Mercury,Grand Marquis,Manual,Red,SUV
2,Male,1500.0,17.0,Chevrolet,Camaro,Auto,Pale White,Sedan
0,Male,13.5,33.0,Saturn,SC,Auto,Black,Hardtop
0,Male,485.0,24.0,Volvo,C70,Manual,Pale White,Hatchback
2,Male,2400.0,27.0,Honda,Odyssey,Manual,Pale White,Passenger
0,Male,421.2,17.2,Buick,Century,Auto,Pale White,Hardtop
2,Female,1450.0,26.0,Chrysler,Sebring Coupe,Manual,Pale White,Sedan
1,Male,13.5,51.0,Infiniti,I30,Auto,Pale White,Hardtop
0,Male,875.5,18.5,Hyundai,Accent,Manual,Black,Hatchback
0,Female,950.0,31.0,Cadillac,Eldorado,Auto,Red,Passenger
2,Male,1400.0,33.0,Toyota,Land Cruiser,Auto,Red,SUV
2,Male,1457.5,21.75,Honda,Accord,Auto,Pale White,Sedan
0,Female,840.0,12.001,Dodge,Ram Van,Auto,Pale White,Hatchback
0,Male,13.5,22.0,Volkswagen,Jetta,Auto,Red,Passenger
2,Male,2305.0,16.5,Chrysler,300M,Auto,Red,SUV
0,Female,13.5,28.0,Pontiac,Sunfire,Manual,Pale White,Sedan
0,Male,13.5,21.0,Jeep,Grand Cherokee,Manual,Red,SUV
1,Male,1700.0,60.0,Cadillac,Eldorado,Auto,Black,Passenger
2,Male,2500.0,19.0,Mercedes-B,SLK,Auto,Red,Passenger
0,Male,370.0,18.0,Mitsubishi,3000GT,Manual,Black,Sedan
1,Male,1560.0,49.001,Saturn,LW,Manual,Red,Hatchback
0,Male,13.5,20.001,Jaguar,S-Type,Manual,Pale White,Passenger
0,Female,550.0,27.001,Toyota,Sienna,Manual,Black,Passenger
2,Male,1200.0,16.001,Volkswagen,Cabrio,Auto,Black,Sedan
2,Male,1200.0,23.001,Buick,Park Avenue,Manual,Pale White,Hatchback
0,Male,815.0,21.001,BMW,528i,Manual,Black,SUV
1,Male,740.0,69.001,Saab,3-Sep,Auto,Red,Sedan
0,Female,630.0,26.001,Ford,Crown Victoria,Manual,Black,Passenger
2,Male,2176.0,20.601,Saturn,SL,Auto,Red,SUV
0,Female,13.5,1.2,Ford,Taurus,Auto,Black,SUV
0,Female,800.0,9.001,BMW,323i,Auto,Black,Hatchback
0,Male,1100.0,20.001,Nissan,Altima,Auto,Pale White,Hatchback
0,Female,680.0,4.2,Ford,Explorer,Auto,Pale White,Hatchback
0,Male,13.5,28.001,Pontiac,Sunfire,Manual,Pale White,Sedan
2,Male,1940.0,12.001,Lexus,GS400,Auto,Black,Hatchback
2,Male,1200.0,19.0,Chevrolet,Metro,Auto,Pale White,Passenger
2,Male,1276.0,20.6,Jaguar,S-Type,Manual,Pale White,Passenger
0,Male,800.0,12.0,Chrysler,Cirrus,Auto,Red,Passenger
2,Male,1335.0,22.5,Ford,Expedition,Manual,Red,SUV
0,Female,646.0,12.0,Mitsubishi,Eclipse,Manual,Pale White,Hardtop
0,Female,576.0,12.0,Mitsubishi,Montero Sport,Manual,Pale White,Hardtop
0,Male,13.5,19.0,Volkswagen,Jetta,Auto,Red,Passenger
2,Male,2600.0,25.0,Toyota,4Runner,Manual,Black,Sedan
0,Female,490.0,17.0,Ford,Focus,Manual,Red,Hardtop
0,Female,390.0,36.0,Pontiac,Bonneville,Manual,Black,Hatchback
2,Male,1705.0,12.5,Mercedes-B,C-Class,Manual,Pale White,Hatchback
2,Female,1271.0,21.1,BMW,323i,Manual,Red,Hatchback
2,Male,1610.0,17.0,Mercedes-B,C-Class,Manual,Pale White,Hatchback
0,Male,600.0,21.0,Nissan,Pathfinder,Auto,Red,Hardtop
2,Male,1150.0,26.0,Chrysler,Sebring Coupe,Manual,Pale White,Sedan
2,Male,1600.0,22.001,Ford,Mustang,Auto,Pale White,Hatchback
2,Male,2001.0,42.101,Lincoln,Continental,Manual,Black,Passenger
2,Male,1915.0,19.5,Oldsmobile,Bravada,Auto,Red,Hatchback
1,Female,835.0,45.0,Volkswagen,Beetle,Auto,Red,Hardtop
1,Female,1320.0,62.0,BMW,528i,Auto,Pale White,SUV
1,Female,830.0,36.0,Oldsmobile,Bravada,Manual,Black,Hatchback
0,Male,695.0,28.001,Saab,5-Sep,Manual,Pale White,Hatchback
2,Male,1266.0,27.601,Honda,Passport,Manual,Pale White,Hardtop
0,Female,598.0,12.001,Toyota,Sienna,Manual,Black,Passenger
0,Female,473.0,21.001,Mitsubishi,3000GT,Manual,Pale White,Sedan
0,Male,870.0,21.001,BMW,328i,Manual,Red,Sedan
1,Male,620.0,49.001,Ford,Focus,Manual,Black,Hardtop
1,Female,13.5,85.001,Cadillac,Eldorado,Manual,Black,Passenger
0,Male,13.5,36.001,Pontiac,Bonneville,Manual,Black,Hatchback
0,Male,13.5,14.001,Saturn,LS,Manual,Pale White,Sedan
0,Female,1050.0,23.001,Dodge,Viper,Auto,Red,SUV
0,Male,746.0,21.0,BMW,528i,Manual,Black,SUV
0,Male,480.0,19.0,Dodge,Ram Pickup,Manual,Black,Hardtop
1,Male,1000.0,75.0,Nissan,Pathfinder,Auto,Pale White,Hardtop
2,Male,1320.0,14.0,Audi,A6,Auto,Black,SUV
1,Male,896.0,41.001,Oldsmobile,Cutlass,Auto,Red,Sedan
1,Male,1450.0,45.001,Chevrolet,Corvette,Auto,Red,SUV
0,Male,1135.0,22.5,Ford,Expedition,Manual,Red,SUV
0,Male,13.5,18.0,Dodge,Ram Van,Auto,Pale White,Hatchback
0,Female,13.5,27.0,Honda,Passport,Manual,Pale White,Hardtop
1,Female,515.0,62.001,BMW,528i,Auto,Pale White,SUV
0,Female,915.0,25.001,Volvo,S80,Manual,Red,Sedan
2,Male,2102.0,31.201,Volkswagen,Passat,Auto,Pale White,Hatchback
0,Female,672.0,18.0,Ford,Ranger,Manual,Black,Hardtop
2,Male,1955.0,1.45,Mercedes-B,S-Class,Auto,Red,SUV
2,Male,1501.0,12.101,Mercedes-B,C-Class,Manual,Pale White,Hatchback
0,Male,1160.0,20.0,Nissan,Altima,Auto,Pale White,Hatchback
2,Male,1365.0,14.5,Toyota,Celica,Manual,Pale White,SUV
1,Male,1250.0,51.0,Saturn,LS,Auto,Pale White,Sedan
0,Male,898.0,22.001,Chevrolet,Impala,Manual,Red,Hatchback
2,Male,1515.0,25.501,Volkswagen,Cabrio,Manual,Red,Sedan
2,Male,2980.0,12.001,Dodge,Dakota,Manual,Red,Sedan
0,Female,13.5,21.0,BMW,528i,Manual,Black,SUV
2,Male,1240.0,23.0,Acura,TL,Auto,Black,Hatchback
1,Male,1120.0,45.0,Chevrolet,Corvette,Auto,Red,SUV
2,Male,1640.0,22.001,Mercury,Cougar,Manual,Red,Hatchback
0,Male,480.0,36.001,Mercedes-B,SLK,Auto,Pale White,Passenger
0,Male,550.055,23.051,Dodge,Caravan,Auto,Black,Hardtop
0,Male,13.5,1.7,Lincoln,Town car,Manual,Black,Hatchback
0,Male,13.5,19.0,Dodge,Caravan,Auto,Red,Hardtop
0,Male,887.0,19.001,Honda,Accord,Auto,Pale White,Sedan
0,Female,750.0,13.001,Volkswagen,Passat,Auto,Red,Hatchback
2,Male,1384.0,20.4,Dodge,Ram Pickup,Manual,Pale White,Hardtop
0,Male,705.0,16.0,Nissan,Pathfinder,Manual,Pale White,Hardtop
0,Female,13.5,19.001,Pontiac,Bonneville,Auto,Red,Hatchback
0,Female,668.0,25.001,Chevrolet,Corvette,Auto,Pale White,SUV
0,Male,831.5,19.501,Buick,Regal,Auto,Black,Passenger
0,Male,780.0,22.001,Ford,Explorer,Auto,Black,Hatchback
0,Male,13.5,2.2,Mercedes-B,CL500,Manual,Black,SUV
0,Male,13.5,20.001,Chevrolet,Cavalier,Manual,Pale White,SUV
1,Male,881.0,38.0,Dodge,Caravan,Auto,Pale White,Hardtop
0,Male,13.5,21.001,Volkswagen,Passat,Auto,Black,Hatchback
0,Female,640.0,27.0,Chevrolet,Prizm,Manual,Black,Hardtop
2,Male,2040.0,18.001,Ford,Expedition,Manual,Black,SUV
2,Male,11200.0,26.001,Oldsmobile,Bravada,Auto,Black,Hatchback
2,Male,3820.0,19.001,Mitsubishi,Diamante,Manual,Red,Hatchback
0,Female,13.5,31.0,Mercedes-B,E-Class,Auto,Pale White,Sedan
2,Male,1775.0,19.5,Pontiac,Grand Am,Auto,Red,SUV
0,Male,955.0,13.0,Saturn,LW,Manual,Pale White,Hatchback
0,Male,678.5,18.5,Mercedes-B,M-Class,Auto,Black,Hardtop
0,Male,13.5,32.0,Volkswagen,Passat,Auto,Pale White,Hatchback
0,Male,665.0,29.0,Volvo,S40,Auto,Red,Sedan
2,Male,1665.0,22.5,Mercedes-B,CL500,Manual,Black,SUV
0,Male,13.5,23.0,Dodge,Viper,Auto,Red,SUV
0,Male,13.5,36.0,Mitsubishi,Galant,Auto,Pale White,Passenger
2,Male,1915.0,19.5,Pontiac,Bonneville,Auto,Red,Hatchback
0,Male,680.0,21.0,Nissan,Pathfinder,Auto,Red,Hardtop
2,Male,1610.0,19.0,Nissan,Quest,Manual,Black,SUV
0,Male,720.0,22.0,Infiniti,I30,Manual,Red,Hardtop
0,Male,950.0,12.0,Oldsmobile,Silhouette,Auto,Red,Sedan
0,Male,962.0,22.0,Toyota,RAV4,Manual,Pale White,Hatchback
0,Male,855.0,10.0,Dodge,Durango,Auto,Pale White,SUV
1,Male,490.0,42.0,Lincoln,Continental,Manual,Black,Passenger
0,Male,527.0,18.0,Mitsubishi,Diamante,Auto,Black,Hatchback
0,Male,13.5,26.0,Chrysler,300M,Auto,Black,SUV
1,Female,1405.0,42.5,Ford,Explorer,Auto,Pale White,Hatchback
2,Female,1150.0,34.0,Lexus,ES300,Manual,Black,Hardtop
0,Male,859.0,21.0,Volkswagen,Beetle,Manual,Red,Hardtop
0,Female,1025.0,17.5,Subaru,Forester,Manual,Red,Hardtop
0,Male,500.0,19.0,Chrysler,Sebring Coupe,Auto,Red,Sedan
0,Male,1100.0,26.0,Chevrolet,Monte Carlo,Manual,Pale White,Hatchback
0,Male,13.5,20.0,Plymouth,Voyager,Manual,Red,Passenger
0,Male,800.0,28.0,Saab,5-Sep,Manual,Pale White,Hatchback
2,Male,3325.0,43.5,Honda,Civic,Manual,Black,Hatchback
0,Male,691.0,25.0,BMW,528i,Manual,Red,SUV
0,Male,450.0,12.0,Oldsmobile,Silhouette,Auto,Red,Sedan
1,Female,910.0,39.0,Lexus,LS400,Auto,Black,Sedan
1,Male,738.0,60.0,Cadillac,Eldorado,Auto,Black,Passenger
0,Male,1140.0,27.0,Toyota,RAV4,Auto,Pale White,Hatchback
2,Female,1350.0,36.0,Mercury,Villager,Auto,Pale White,Passenger
0,Male,500.0,20.0,Jaguar,S-Type,Manual,Pale White,Passenger
2,Male,1460.0,17.0,Mercedes-B,SLK,Manual,Pale White,Passenger
1,Male,13.5,53.0,Mitsubishi,Montero Sport,Auto,Pale White,Hardtop
2,Male,1625.0,18.5,Oldsmobile,Bravada,Manual,Black,Hatchback
1,Female,695.0,43.0,Ford,Mustang,Manual,Red,Hatchback
0,Male,13.5,26.0,Cadillac,Escalade,Auto,Black,Sedan
0,Male,13.5,15.0,Infiniti,I30,Auto,Red,Hardtop
1,Male,1500.0,71.0,Mercedes-B,SLK230,Manual,Red,Hatchback
0,Male,650.0,16.0,Dodge,Ram Pickup,Manual,Pale White,Hardtop
0,Female,13.5,22.0,Cadillac,DeVille,Auto,Red,SUV
0,Male,902.0,22.0,Subaru,Forester,Auto,Black,Hardtop
0,Male,13.5,21.0,Mitsubishi,Diamante,Auto,Pale White,Hatchback
0,Male,707.5,12.5,Buick,Park Avenue,Auto,Red,Hatchback
0,Male,13.5,14.0,Acura,TL,Manual,Pale White,Hatchback
0,Male,835.0,20.0,Chevrolet,Monte Carlo,Auto,Red,Hatchback
0,Female,560.0,26.0,Chrysler,300M,Auto,Black,SUV
0,Male,13.5,14.001,BMW,528i,Manual,Pale White,SUV
0,Female,13.5,14.001,Honda,Accord,Manual,Red,Sedan
0,Male,13.5,28.001,Mercury,Cougar,Manual,Pale White,Hatchback
1,Female,13.5,46.0,Chrysler,Concorde,Auto,Pale White,Hardtop
1,Male,1286.0,51.6,Infiniti,I30,Auto,Pale White,Hardtop
0,Male,780.0,22.001,Dodge,Avenger,Auto,Red,Passenger
1,Male,13.5,45.001,Volkswagen,Jetta,Manual,Pale White,Passenger
0,Male,720.0,31.001,Dodge,Viper,Auto,Red,SUV
1,Male,748.0,42.001,Mitsubishi,Galant,Auto,Pale White,Passenger
0,Male,418.0,24.0,Toyota,Tacoma,Manual,Pale White,Hardtop
0,Male,740.0,21.001,Mitsubishi,3000GT,Manual,Pale White,Sedan
1,Male,800.0,69.001,BMW,328i,Manual,Black,Sedan
2,Male,3075.0,20.501,Chevrolet,Monte Carlo,Auto,Red,Hatchback
0,Male,13.5,19.001,Honda,Accord,Auto,Pale White,Sedan
